3D_secured,amount,card_Master,attempt_count,psp_success_rate,success_fee,hour
0,225,True,1,0.19412591951536132,3,5
0,225,True,1,0.19412591951536132,3,5
0,206,False,1,0.21698274389202118,5,5
0,206,False,1,0.19412591951536132,3,5
0,123,False,1,0.21698274389202118,5,5
0,176,False,1,0.21698274389202118,5,5
0,461,False,1,0.19412591951536132,3,5
0,461,False,1,0.19412591951536132,3,5
0,461,False,1,0.19412591951536132,3,5
0,461,False,1,0.15800320586214792,1,5
0,461,False,1,0.15800320586214792,1,5
0,461,False,1,0.19412591951536132,3,5
0,461,False,1,0.19412591951536132,3,5
0,461,False,1,0.19412591951536132,3,5
0,461,False,1,0.21698274389202118,5,5
0,237,False,1,0.19412591951536132,3,5
0,50,True,1,0.19412591951536132,3,5
0,50,True,1,0.19412591951536132,3,6
0,106,True,1,0.4163652802893309,10,6
0,229,False,1,0.15800320586214792,1,6
0,114,True,1,0.4163652802893309,10,6
0,115,False,1,0.21698274389202118,5,6
0,377,False,1,0.19412591951536132,3,6
0,377,False,1,0.4163652802893309,10,6
0,377,False,1,0.19412591951536132,3,6
0,210,False,1,0.19412591951536132,3,6
0,210,False,1,0.19412591951536132,3,6
0,189,True,1,0.15800320586214792,1,6
0,189,True,1,0.15800320586214792,1,6
0,189,True,1,0.19412591951536132,3,6
0,189,True,1,0.19412591951536132,3,6
1,94,True,1,0.15800320586214792,1,6
1,94,True,1,0.15800320586214792,1,6
1,94,True,1,0.19412591951536132,3,6
1,94,True,1,0.19412591951536132,3,6
1,94,True,1,0.19412591951536132,3,6
0,316,True,1,0.15800320586214792,1,6
0,316,True,1,0.15800320586214792,1,6
0,282,False,1,0.19412591951536132,3,6
0,282,False,1,0.19412591951536132,3,6
0,282,False,1,0.21698274389202118,5,6
0,99,True,1,0.21698274389202118,5,6
0,66,True,1,0.19412591951536132,3,6
0,37,True,1,0.15800320586214792,1,6
0,183,False,1,0.19412591951536132,3,6
0,183,False,1,0.19412591951536132,3,6
0,94,True,1,0.15800320586214792,1,6
0,278,False,1,0.19412591951536132,3,6
0,278,False,1,0.19412591951536132,3,6
0,278,False,1,0.19412591951536132,3,6
0,132,False,1,0.21698274389202118,5,6
0,132,False,1,0.15800320586214792,1,6
0,132,False,1,0.19412591951536132,3,6
0,132,False,1,0.19412591951536132,3,6
0,132,False,1,0.19412591951536132,3,6
0,171,False,1,0.15800320586214792,1,6
0,141,False,1,0.21698274389202118,5,6
0,141,False,1,0.21698274389202118,5,6
0,138,False,1,0.19412591951536132,3,6
0,138,False,1,0.21698274389202118,5,6
0,150,False,1,0.15800320586214792,1,7
0,150,False,1,0.21698274389202118,5,7
0,150,False,1,0.19412591951536132,3,7
0,150,False,1,0.19412591951536132,3,7
1,214,True,1,0.19412591951536132,3,7
1,214,True,1,0.19412591951536132,3,7
1,223,False,1,0.15800320586214792,1,7
0,173,False,1,0.19412591951536132,3,7
0,126,True,1,0.21698274389202118,5,7
0,125,True,1,0.19412591951536132,3,7
0,125,True,1,0.19412591951536132,3,7
0,125,True,1,0.15800320586214792,1,7
0,308,True,1,0.19412591951536132,3,7
0,263,False,1,0.19412591951536132,3,7
0,263,False,1,0.15800320586214792,1,7
0,263,False,1,0.19412591951536132,3,7
0,263,False,1,0.19412591951536132,3,7
0,263,False,1,0.4163652802893309,10,7
0,263,False,1,0.19412591951536132,3,7
0,263,False,1,0.19412591951536132,3,7
1,38,False,1,0.21698274389202118,5,7
1,38,False,1,0.19412591951536132,3,7
1,38,False,1,0.19412591951536132,3,7
0,122,False,1,0.15800320586214792,1,7
0,192,False,1,0.19412591951536132,3,7
0,393,True,1,0.21698274389202118,5,7
1,280,False,1,0.19412591951536132,3,7
1,280,False,1,0.19412591951536132,3,7
1,280,False,1,0.19412591951536132,3,7
1,280,False,1,0.19412591951536132,3,7
1,66,True,1,0.21698274389202118,5,7
0,328,True,1,0.15800320586214792,1,7
0,328,True,1,0.19412591951536132,3,7
0,328,True,1,0.15800320586214792,1,7
0,328,True,1,0.19412591951536132,3,7
0,30,True,1,0.19412591951536132,3,7
0,293,False,1,0.19412591951536132,3,7
1,328,True,1,0.19412591951536132,3,7
1,328,True,1,0.21698274389202118,5,7
1,328,True,1,0.19412591951536132,3,7
1,328,True,1,0.19412591951536132,3,7
1,328,True,1,0.19412591951536132,3,7
0,163,False,1,0.4163652802893309,10,7
1,48,True,1,0.19412591951536132,3,7
1,48,True,1,0.19412591951536132,3,7
1,48,True,1,0.19412591951536132,3,7
1,48,True,1,0.15800320586214792,1,7
0,282,True,1,0.15800320586214792,1,7
0,282,True,1,0.19412591951536132,3,7
0,282,True,1,0.19412591951536132,3,7
0,217,True,1,0.19412591951536132,3,7
0,217,True,1,0.21698274389202118,5,7
1,45,True,1,0.19412591951536132,3,7
1,45,True,1,0.21698274389202118,5,7
0,278,True,1,0.15800320586214792,1,8
0,278,True,1,0.15800320586214792,1,8
0,278,True,1,0.21698274389202118,5,8
0,278,True,1,0.15800320586214792,1,8
0,278,True,1,0.21698274389202118,5,8
0,278,True,1,0.19412591951536132,3,8
0,278,True,1,0.19412591951536132,3,8
0,278,True,1,0.15800320586214792,1,8
0,278,True,1,0.19412591951536132,3,8
0,414,True,1,0.19412591951536132,3,8
0,414,True,1,0.19412591951536132,3,8
0,414,True,1,0.19412591951536132,3,8
0,414,True,1,0.19412591951536132,3,8
0,414,True,1,0.19412591951536132,3,8
0,99,False,1,0.15800320586214792,1,8
0,99,False,2,0.19412591951536132,3,8
0,99,False,1,0.15800320586214792,1,8
0,99,False,1,0.4163652802893309,10,8
0,99,False,1,0.19412591951536132,3,8
0,99,False,1,0.19412591951536132,3,8
0,99,False,1,0.19412591951536132,3,8
0,99,False,1,0.19412591951536132,3,8
0,268,True,1,0.19412591951536132,3,8
0,268,True,1,0.4163652802893309,10,8
0,268,True,1,0.21698274389202118,5,8
0,155,True,1,0.19412591951536132,3,8
0,155,True,1,0.15800320586214792,1,8
0,256,False,1,0.15800320586214792,1,8
0,256,False,1,0.19412591951536132,3,8
0,10,False,1,0.15800320586214792,1,8
0,10,False,1,0.19412591951536132,3,8
0,97,True,1,0.4163652802893309,10,8
0,15,True,1,0.21698274389202118,5,8
0,15,True,1,0.19412591951536132,3,8
1,88,True,1,0.19412591951536132,3,8
1,88,True,1,0.15800320586214792,1,8
0,318,True,1,0.19412591951536132,3,8
0,159,True,1,0.19412591951536132,3,8
0,159,True,1,0.15800320586214792,1,8
0,159,True,1,0.19412591951536132,3,8
0,159,True,1,0.15800320586214792,1,8
0,95,False,1,0.21698274389202118,5,8
0,32,False,1,0.15800320586214792,1,8
0,251,True,1,0.19412591951536132,3,8
0,251,True,1,0.19412591951536132,3,8
0,238,True,1,0.15800320586214792,1,8
0,238,True,1,0.21698274389202118,5,8
1,383,True,1,0.15800320586214792,1,8
0,189,False,1,0.21698274389202118,5,8
0,189,False,1,0.19412591951536132,3,8
0,172,False,1,0.19412591951536132,3,9
0,172,False,1,0.19412591951536132,3,9
0,172,False,1,0.19412591951536132,3,9
0,346,False,1,0.19412591951536132,3,9
1,376,True,1,0.19412591951536132,3,9
1,376,True,1,0.21698274389202118,5,9
0,31,True,1,0.15800320586214792,1,9
0,31,True,1,0.19412591951536132,3,9
0,31,True,1,0.19412591951536132,3,9
1,87,True,1,0.19412591951536132,3,9
1,412,False,1,0.15800320586214792,1,9
0,195,True,1,0.19412591951536132,3,9
1,266,True,1,0.15800320586214792,1,9
1,346,True,1,0.19412591951536132,3,9
1,346,True,1,0.19412591951536132,3,9
1,346,True,1,0.19412591951536132,3,9
1,346,True,1,0.19412591951536132,3,9
1,346,True,1,0.19412591951536132,3,9
1,346,True,1,0.19412591951536132,3,9
1,346,True,1,0.19412591951536132,3,9
1,346,True,1,0.19412591951536132,3,9
1,346,True,1,0.15800320586214792,1,9
0,250,False,1,0.19412591951536132,3,9
0,265,True,1,0.4163652802893309,10,9
0,196,False,1,0.19412591951536132,3,9
0,196,False,1,0.15800320586214792,1,9
0,262,False,1,0.15800320586214792,1,9
0,152,False,1,0.21698274389202118,5,9
0,152,False,1,0.19412591951536132,3,9
0,152,False,1,0.19412591951536132,3,9
0,152,False,1,0.21698274389202118,5,9
0,135,True,1,0.15800320586214792,1,9
1,418,True,1,0.19412591951536132,3,9
0,107,True,1,0.19412591951536132,3,9
0,107,True,1,0.15800320586214792,1,9
0,254,False,1,0.15800320586214792,1,9
0,254,False,1,0.19412591951536132,3,9
0,254,False,1,0.19412591951536132,3,9
0,325,True,1,0.19412591951536132,3,9
1,145,False,1,0.19412591951536132,3,9
1,145,False,1,0.15800320586214792,1,9
1,145,False,1,0.19412591951536132,3,9
1,145,False,1,0.4163652802893309,10,9
0,306,True,1,0.19412591951536132,3,9
0,306,True,1,0.19412591951536132,3,9
0,306,True,1,0.15800320586214792,1,9
0,306,True,1,0.21698274389202118,5,9
0,149,True,1,0.19412591951536132,3,9
0,19,True,1,0.15800320586214792,1,9
0,19,True,1,0.15800320586214792,1,10
0,19,True,1,0.19412591951536132,3,10
1,100,True,1,0.19412591951536132,3,10
1,100,True,1,0.19412591951536132,3,10
1,100,True,1,0.19412591951536132,3,10
1,100,True,1,0.19412591951536132,3,10
1,100,True,1,0.15800320586214792,1,10
1,100,True,1,0.15800320586214792,1,10
1,100,True,1,0.15800320586214792,1,10
1,100,True,1,0.19412591951536132,3,10
1,235,True,1,0.21698274389202118,5,10
1,235,True,1,0.19412591951536132,3,10
1,235,True,1,0.21698274389202118,5,10
0,275,True,1,0.15800320586214792,1,10
1,283,False,1,0.19412591951536132,3,10
1,283,False,1,0.19412591951536132,3,10
1,283,False,1,0.19412591951536132,3,10
1,318,False,1,0.19412591951536132,3,10
1,318,False,1,0.21698274389202118,5,10
1,318,False,1,0.15800320586214792,1,10
0,338,True,1,0.15800320586214792,1,10
0,199,False,1,0.15800320586214792,1,10
0,199,False,1,0.19412591951536132,3,10
0,199,False,1,0.15800320586214792,1,10
0,234,True,1,0.15800320586214792,1,10
0,234,True,1,0.19412591951536132,3,10
0,111,False,1,0.19412591951536132,3,10
0,111,False,1,0.19412591951536132,3,10
0,111,False,1,0.19412591951536132,3,10
1,110,True,1,0.15800320586214792,1,10
1,145,True,1,0.15800320586214792,1,10
0,239,False,1,0.19412591951536132,3,10
0,239,False,1,0.19412591951536132,3,10
0,42,False,1,0.19412591951536132,3,10
0,42,False,1,0.19412591951536132,3,10
0,188,False,1,0.19412591951536132,3,10
0,188,False,1,0.19412591951536132,3,10
0,188,False,1,0.15800320586214792,1,10
0,184,False,1,0.19412591951536132,3,10
0,184,False,1,0.21698274389202118,5,10
1,187,True,1,0.19412591951536132,3,10
0,253,True,1,0.4163652802893309,10,10
0,253,True,1,0.19412591951536132,3,10
0,237,True,1,0.21698274389202118,5,10
1,178,True,1,0.19412591951536132,3,10
1,237,True,1,0.19412591951536132,3,10
1,237,True,1,0.19412591951536132,3,10
1,190,True,1,0.15800320586214792,1,10
1,190,True,1,0.4163652802893309,10,10
0,215,False,1,0.4163652802893309,10,10
0,215,False,1,0.19412591951536132,3,11
1,258,False,1,0.19412591951536132,3,11
1,258,False,1,0.19412591951536132,3,11
0,195,False,1,0.15800320586214792,1,11
0,195,False,1,0.19412591951536132,3,11
0,195,False,1,0.21698274389202118,5,11
0,147,True,1,0.15800320586214792,1,11
0,220,True,1,0.4163652802893309,10,11
0,308,True,1,0.4163652802893309,10,11
0,308,True,1,0.21698274389202118,5,11
0,308,True,1,0.15800320586214792,1,11
0,308,True,1,0.19412591951536132,3,11
0,171,True,1,0.19412591951536132,3,11
1,214,True,1,0.19412591951536132,3,11
0,145,True,1,0.19412591951536132,3,11
0,145,True,1,0.15800320586214792,1,11
0,145,True,1,0.19412591951536132,3,11
0,145,True,1,0.19412591951536132,3,11
0,18,False,1,0.21698274389202118,5,11
0,18,False,1,0.19412591951536132,3,11
0,18,False,1,0.19412591951536132,3,11
0,18,False,1,0.15800320586214792,1,11
0,210,True,1,0.15800320586214792,1,11
0,210,True,1,0.15800320586214792,1,11
0,246,True,1,0.15800320586214792,1,11
0,383,False,1,0.21698274389202118,5,11
0,270,False,1,0.19412591951536132,3,11
0,270,False,1,0.19412591951536132,3,11
0,189,True,1,0.19412591951536132,3,11
0,189,True,1,0.15800320586214792,1,11
0,265,True,1,0.4163652802893309,10,11
0,179,True,1,0.21698274389202118,5,11
0,186,False,1,0.19412591951536132,3,12
1,106,True,1,0.19412591951536132,3,12
0,349,True,1,0.19412591951536132,3,12
0,349,True,1,0.21698274389202118,5,12
0,349,True,1,0.19412591951536132,3,12
0,349,True,1,0.15800320586214792,1,12
0,85,True,1,0.19412591951536132,3,12
0,85,True,1,0.19412591951536132,3,12
0,85,True,1,0.4163652802893309,10,12
0,85,True,1,0.19412591951536132,3,12
0,302,True,1,0.15800320586214792,1,12
0,238,True,1,0.21698274389202118,5,12
0,70,True,1,0.19412591951536132,3,12
0,70,True,1,0.15800320586214792,1,12
0,266,False,1,0.19412591951536132,3,12
0,266,False,1,0.19412591951536132,3,12
0,214,False,1,0.19412591951536132,3,12
0,214,False,1,0.19412591951536132,3,12
0,174,False,1,0.19412591951536132,3,12
0,174,False,1,0.19412591951536132,3,12
0,174,False,1,0.21698274389202118,5,12
0,174,False,1,0.15800320586214792,1,12
0,174,False,1,0.19412591951536132,3,12
0,174,False,1,0.19412591951536132,3,12
0,209,False,1,0.19412591951536132,3,12
0,178,True,1,0.21698274389202118,5,12
0,246,False,1,0.19412591951536132,3,12
0,183,True,1,0.21698274389202118,5,12
0,299,True,1,0.21698274389202118,5,12
0,299,True,1,0.19412591951536132,3,12
0,160,True,1,0.19412591951536132,3,12
0,160,True,1,0.15800320586214792,1,12
0,106,True,1,0.19412591951536132,3,12
0,80,False,1,0.19412591951536132,3,12
0,80,False,1,0.19412591951536132,3,12
0,258,True,1,0.19412591951536132,3,12
0,376,False,1,0.15800320586214792,1,12
1,149,False,1,0.19412591951536132,3,13
1,149,False,1,0.21698274389202118,5,13
1,280,True,1,0.15800320586214792,1,13
0,311,True,1,0.15800320586214792,1,13
0,311,True,1,0.19412591951536132,3,13
1,163,False,1,0.21698274389202118,5,13
0,176,False,1,0.15800320586214792,1,13
0,132,True,1,0.4163652802893309,10,13
0,263,True,1,0.19412591951536132,3,13
0,263,True,1,0.15800320586214792,1,13
0,23,True,1,0.19412591951536132,3,13
0,23,True,1,0.21698274389202118,5,13
0,279,True,1,0.21698274389202118,5,13
0,137,False,1,0.21698274389202118,5,13
0,137,False,1,0.19412591951536132,3,13
0,137,False,1,0.15800320586214792,1,13
0,138,True,1,0.19412591951536132,3,13
0,194,False,1,0.21698274389202118,5,13
0,276,True,1,0.19412591951536132,3,13
0,276,True,1,0.21698274389202118,5,13
0,276,True,1,0.15800320586214792,1,13
1,155,True,1,0.19412591951536132,3,13
1,155,True,1,0.19412591951536132,3,13
1,155,True,1,0.19412591951536132,3,13
1,155,True,1,0.21698274389202118,5,13
1,155,True,1,0.19412591951536132,3,13
1,155,True,1,0.4163652802893309,10,13
1,87,True,1,0.19412591951536132,3,13
1,87,True,1,0.19412591951536132,3,13
0,102,True,1,0.19412591951536132,3,13
0,102,True,1,0.19412591951536132,3,13
0,102,True,1,0.15800320586214792,1,13
0,102,True,1,0.15800320586214792,1,13
0,70,False,1,0.21698274389202118,5,13
1,182,True,1,0.19412591951536132,3,13
1,182,True,1,0.4163652802893309,10,13
1,182,True,1,0.15800320586214792,1,13
1,182,True,1,0.15800320586214792,1,13
1,182,True,1,0.19412591951536132,3,13
1,182,True,1,0.19412591951536132,3,13
1,182,True,1,0.19412591951536132,3,13
0,45,False,1,0.15800320586214792,1,13
0,238,False,1,0.4163652802893309,10,13
0,249,False,1,0.4163652802893309,10,14
0,249,False,1,0.15800320586214792,1,14
0,249,False,1,0.19412591951536132,3,14
1,336,False,1,0.19412591951536132,3,14
0,238,False,1,0.19412591951536132,3,14
0,246,False,1,0.19412591951536132,3,14
0,306,True,1,0.15800320586214792,1,14
1,108,True,1,0.19412591951536132,3,14
0,263,True,1,0.19412591951536132,3,14
0,263,True,1,0.15800320586214792,1,14
1,175,True,1,0.21698274389202118,5,14
0,235,True,1,0.19412591951536132,3,14
0,235,True,1,0.19412591951536132,3,14
0,276,False,1,0.15800320586214792,1,14
1,95,False,1,0.15800320586214792,1,14
1,95,False,1,0.15800320586214792,1,14
0,190,False,1,0.19412591951536132,3,14
0,190,False,1,0.19412591951536132,3,14
1,102,False,1,0.19412591951536132,3,14
1,102,False,1,0.19412591951536132,3,14
1,102,False,1,0.19412591951536132,3,14
1,102,False,1,0.19412591951536132,3,14
1,246,True,1,0.19412591951536132,3,14
1,246,True,1,0.19412591951536132,3,14
1,246,True,1,0.21698274389202118,5,14
1,246,True,1,0.19412591951536132,3,14
0,170,False,1,0.15800320586214792,1,14
0,170,False,1,0.19412591951536132,3,14
0,170,False,1,0.19412591951536132,3,14
0,170,False,2,0.21698274389202118,5,14
0,259,True,1,0.19412591951536132,3,14
0,259,True,1,0.19412591951536132,3,14
0,259,True,1,0.21698274389202118,5,14
0,259,True,1,0.15800320586214792,1,14
0,301,False,1,0.15800320586214792,1,14
0,301,False,1,0.19412591951536132,3,14
0,260,False,1,0.19412591951536132,3,14
0,154,True,1,0.21698274389202118,5,14
0,324,True,1,0.19412591951536132,3,14
0,324,True,1,0.21698274389202118,5,14
0,287,True,1,0.19412591951536132,3,15
0,287,True,1,0.19412591951536132,3,15
0,287,True,1,0.19412591951536132,3,15
0,287,True,1,0.21698274389202118,5,15
0,224,False,1,0.19412591951536132,3,15
0,241,True,1,0.15800320586214792,1,15
0,275,False,1,0.21698274389202118,5,15
0,275,False,1,0.15800320586214792,1,15
0,275,False,1,0.19412591951536132,3,15
0,275,False,1,0.19412591951536132,3,15
0,140,False,1,0.19412591951536132,3,15
0,140,False,1,0.15800320586214792,1,15
0,348,False,1,0.21698274389202118,5,15
0,163,False,1,0.21698274389202118,5,15
0,82,True,1,0.19412591951536132,3,15
0,82,True,1,0.19412591951536132,3,15
1,146,True,1,0.15800320586214792,1,15
1,243,False,1,0.19412591951536132,3,15
0,212,False,1,0.19412591951536132,3,15
0,212,False,1,0.19412591951536132,3,15
0,212,False,1,0.15800320586214792,1,15
0,212,False,1,0.15800320586214792,1,15
0,212,False,1,0.15800320586214792,1,15
0,212,False,1,0.19412591951536132,3,15
0,212,False,1,0.21698274389202118,5,15
0,212,True,1,0.19412591951536132,3,15
0,212,True,1,0.15800320586214792,1,15
0,212,True,1,0.15800320586214792,1,15
1,163,True,1,0.15800320586214792,1,15
0,233,True,1,0.15800320586214792,1,15
0,233,True,1,0.19412591951536132,3,15
0,233,True,1,0.19412591951536132,3,15
0,233,True,1,0.19412591951536132,3,15
0,156,True,1,0.19412591951536132,3,15
0,156,True,1,0.21698274389202118,5,15
0,156,True,1,0.19412591951536132,3,15
0,357,True,1,0.15800320586214792,1,15
0,357,True,1,0.21698274389202118,5,15
0,187,True,1,0.19412591951536132,3,15
0,330,False,1,0.15800320586214792,1,15
0,330,False,1,0.19412591951536132,3,15
0,330,False,1,0.15800320586214792,1,15
0,308,True,1,0.15800320586214792,1,15
1,298,True,1,0.21698274389202118,5,15
1,106,False,1,0.19412591951536132,3,16
0,44,False,1,0.4163652802893309,10,16
0,44,False,1,0.21698274389202118,5,16
0,170,True,1,0.19412591951536132,3,16
0,170,True,1,0.19412591951536132,3,16
0,170,True,1,0.19412591951536132,3,16
0,170,True,1,0.19412591951536132,3,16
0,170,True,1,0.19412591951536132,3,16
0,170,True,1,0.19412591951536132,3,16
0,190,True,1,0.15800320586214792,1,16
0,461,False,1,0.19412591951536132,3,16
1,64,True,1,0.15800320586214792,1,16
0,159,True,1,0.19412591951536132,3,16
0,154,True,1,0.19412591951536132,3,16
0,154,True,1,0.21698274389202118,5,16
0,154,True,1,0.19412591951536132,3,16
0,154,True,1,0.15800320586214792,1,16
0,234,False,1,0.15800320586214792,1,16
0,234,False,1,0.21698274389202118,5,16
0,171,True,1,0.19412591951536132,3,16
0,171,True,1,0.15800320586214792,1,16
1,156,True,1,0.19412591951536132,3,16
0,338,False,1,0.21698274389202118,5,16
0,213,True,1,0.21698274389202118,5,16
0,213,True,1,0.21698274389202118,5,16
1,198,True,1,0.4163652802893309,10,16
0,494,True,1,0.19412591951536132,3,16
0,315,True,1,0.19412591951536132,3,16
0,210,False,1,0.15800320586214792,1,16
0,210,False,1,0.19412591951536132,3,16
1,44,True,1,0.19412591951536132,3,16
1,44,True,1,0.21698274389202118,5,16
1,44,True,1,0.15800320586214792,1,16
0,64,False,1,0.19412591951536132,3,16
0,64,False,1,0.19412591951536132,3,16
0,245,False,1,0.19412591951536132,3,16
0,217,True,1,0.19412591951536132,3,16
0,217,True,1,0.19412591951536132,3,16
0,33,False,1,0.19412591951536132,3,16
0,33,False,1,0.15800320586214792,1,16
0,264,True,1,0.19412591951536132,3,16
0,270,True,1,0.4163652802893309,10,16
0,188,False,1,0.21698274389202118,5,16
0,188,False,1,0.15800320586214792,1,16
0,188,False,1,0.19412591951536132,3,16
1,196,False,1,0.19412591951536132,3,17
1,196,False,1,0.21698274389202118,5,17
0,416,True,1,0.19412591951536132,3,17
0,416,True,1,0.19412591951536132,3,17
1,391,False,1,0.19412591951536132,3,17
1,391,False,1,0.15800320586214792,1,17
1,391,False,1,0.21698274389202118,5,17
1,217,True,1,0.4163652802893309,10,17
1,217,True,1,0.19412591951536132,3,17
0,99,True,1,0.15800320586214792,1,17
0,92,True,1,0.19412591951536132,3,17
0,92,True,1,0.19412591951536132,3,17
0,92,True,1,0.19412591951536132,3,17
0,92,True,1,0.19412591951536132,3,17
0,92,True,1,0.15800320586214792,1,17
0,92,True,1,0.19412591951536132,3,17
1,149,True,1,0.15800320586214792,1,17
1,149,True,1,0.15800320586214792,1,17
0,224,True,1,0.19412591951536132,3,17
0,224,True,1,0.19412591951536132,3,17
0,224,True,1,0.19412591951536132,3,17
0,224,True,1,0.19412591951536132,3,17
0,224,True,1,0.21698274389202118,5,17
0,175,False,1,0.19412591951536132,3,17
0,222,True,1,0.19412591951536132,3,17
0,222,True,1,0.19412591951536132,3,17
0,271,False,1,0.21698274389202118,5,17
0,271,False,1,0.19412591951536132,3,17
0,271,False,1,0.19412591951536132,3,17
1,234,False,1,0.19412591951536132,3,17
1,234,False,1,0.4163652802893309,10,17
1,178,False,1,0.15800320586214792,1,17
0,487,True,1,0.21698274389202118,5,17
0,211,True,1,0.19412591951536132,3,17
0,211,True,2,0.19412591951536132,3,17
0,374,False,1,0.21698274389202118,5,17
0,374,False,1,0.19412591951536132,3,17
0,374,False,1,0.19412591951536132,3,17
1,261,True,1,0.19412591951536132,3,17
1,261,True,1,0.19412591951536132,3,17
1,261,True,1,0.15800320586214792,1,17
0,57,False,1,0.19412591951536132,3,17
0,254,True,1,0.15800320586214792,1,17
0,243,False,1,0.21698274389202118,5,17
0,206,False,1,0.19412591951536132,3,17
0,206,False,1,0.19412591951536132,3,17
0,206,False,1,0.21698274389202118,5,17
0,206,False,1,0.19412591951536132,3,17
0,25,False,1,0.21698274389202118,5,17
0,25,False,1,0.19412591951536132,3,17
0,25,False,1,0.19412591951536132,3,17
0,25,False,1,0.19412591951536132,3,17
0,25,False,1,0.21698274389202118,5,17
0,126,True,1,0.21698274389202118,5,18
0,96,True,1,0.21698274389202118,5,18
0,153,True,1,0.15800320586214792,1,18
0,177,False,1,0.15800320586214792,1,18
0,177,False,2,0.19412591951536132,3,18
0,177,False,1,0.15800320586214792,1,18
0,177,False,1,0.21698274389202118,5,18
0,177,False,1,0.19412591951536132,3,18
1,457,True,1,0.19412591951536132,3,18
1,457,True,1,0.19412591951536132,3,18
1,457,True,1,0.15800320586214792,1,18
1,457,True,2,0.4163652802893309,10,18
1,457,True,1,0.19412591951536132,3,18
1,457,True,1,0.15800320586214792,1,18
0,356,True,1,0.21698274389202118,5,18
0,356,True,1,0.21698274389202118,5,18
0,356,True,1,0.21698274389202118,5,18
0,356,True,1,0.19412591951536132,3,18
0,356,True,1,0.15800320586214792,1,18
0,228,True,1,0.19412591951536132,3,18
1,206,True,1,0.15800320586214792,1,18
1,206,True,1,0.19412591951536132,3,18
0,29,False,1,0.15800320586214792,1,18
0,78,False,1,0.19412591951536132,3,18
0,78,False,1,0.19412591951536132,3,18
0,78,False,1,0.4163652802893309,10,18
1,27,True,1,0.19412591951536132,3,18
1,27,True,1,0.19412591951536132,3,18
1,27,True,1,0.19412591951536132,3,18
0,406,False,1,0.19412591951536132,3,18
1,176,True,1,0.15800320586214792,1,18
1,176,True,1,0.19412591951536132,3,18
1,176,True,1,0.4163652802893309,10,18
0,164,True,1,0.19412591951536132,3,18
0,164,True,1,0.15800320586214792,1,18
0,164,True,1,0.19412591951536132,3,18
0,164,True,1,0.19412591951536132,3,18
0,241,True,1,0.21698274389202118,5,18
0,241,True,1,0.19412591951536132,3,18
0,242,True,1,0.19412591951536132,3,18
0,135,False,1,0.4163652802893309,10,18
0,135,False,1,0.21698274389202118,5,18
0,44,False,1,0.19412591951536132,3,18
0,24,True,1,0.21698274389202118,5,18
0,24,True,1,0.19412591951536132,3,18
0,24,True,1,0.19412591951536132,3,18
1,54,False,1,0.19412591951536132,3,18
1,133,True,1,0.15800320586214792,1,18
0,148,False,1,0.21698274389202118,5,18
0,148,False,1,0.21698274389202118,5,18
0,280,True,1,0.21698274389202118,5,18
0,280,True,1,0.19412591951536132,3,18
1,190,False,1,0.19412591951536132,3,18
1,190,False,1,0.19412591951536132,3,18
1,190,False,1,0.15800320586214792,1,18
1,190,False,1,0.21698274389202118,5,18
0,179,True,1,0.19412591951536132,3,18
0,179,True,1,0.15800320586214792,1,18
0,179,True,1,0.4163652802893309,10,19
0,179,True,1,0.19412591951536132,3,19
1,259,False,1,0.21698274389202118,5,19
0,228,True,1,0.15800320586214792,1,19
0,228,True,1,0.15800320586214792,1,19
0,80,False,1,0.19412591951536132,3,19
0,80,False,1,0.15800320586214792,1,19
0,80,False,1,0.21698274389202118,5,19
0,80,False,1,0.19412591951536132,3,19
0,246,True,1,0.15800320586214792,1,19
0,246,True,1,0.19412591951536132,3,19
0,246,True,1,0.15800320586214792,1,19
0,534,True,1,0.15800320586214792,1,19
0,73,False,1,0.19412591951536132,3,19
0,73,False,1,0.15800320586214792,1,19
0,73,False,1,0.19412591951536132,3,19
0,73,False,1,0.15800320586214792,1,19
0,279,False,1,0.21698274389202118,5,19
0,279,False,1,0.21698274389202118,5,19
0,302,True,1,0.19412591951536132,3,19
0,302,True,1,0.19412591951536132,3,19
0,302,True,1,0.19412591951536132,3,19
0,218,True,1,0.19412591951536132,3,19
0,252,True,1,0.15800320586214792,1,19
0,199,False,1,0.19412591951536132,3,19
0,199,False,1,0.19412591951536132,3,19
0,199,False,1,0.21698274389202118,5,19
0,199,False,1,0.19412591951536132,3,19
0,294,False,1,0.19412591951536132,3,19
0,32,True,1,0.19412591951536132,3,19
0,32,True,1,0.21698274389202118,5,19
0,32,True,1,0.15800320586214792,1,19
1,74,False,1,0.15800320586214792,1,19
0,300,True,1,0.19412591951536132,3,19
0,240,True,1,0.15800320586214792,1,19
1,47,True,1,0.19412591951536132,3,19
0,165,False,1,0.19412591951536132,3,19
0,165,False,1,0.19412591951536132,3,19
0,165,False,1,0.19412591951536132,3,19
0,165,False,1,0.19412591951536132,3,19
0,165,False,1,0.19412591951536132,3,19
1,119,True,1,0.19412591951536132,3,19
1,119,True,1,0.4163652802893309,10,19
1,119,True,1,0.19412591951536132,3,19
0,180,True,1,0.21698274389202118,5,19
1,310,True,1,0.15800320586214792,1,19
1,310,True,1,0.21698274389202118,5,19
1,310,True,1,0.19412591951536132,3,19
1,221,True,1,0.19412591951536132,3,19
